isbn13,isbn10,title,authors,categories,description,thumbnail,average_rating,num_pages,cleaned_description,simple_categories_binary,genre,anger,disgust,fear,joy,neutral,sadness,surprise
9780060556501,0060556501,"The Lion, the Witch and the Wardrobe (picture book edition)",C. S. Lewis,Juvenile Fiction,"Narnia: A magical land full of wonder and excitement. A place where you will meet Aslan, the bravest of lions, and a beautiful but wicked Witch. There are lots of other fabulous creatures too: giants and dwarfs and animals that talk. It all begins when four children -- Peter, Susan, Edmund, and Lucy -- discover a strange old wardrobe. Stepping inside, they find that it's stranger still, because behind all the fur coats there is a wondrous land of trees and mountains, all glistening with snow. The White Witch has spread an icy winter everywhere. Only Aslan can defeat her and reverse her wicked spell. The children must find the lion before it is too late. If they fail, the Witch will make them her prisoners forever. In the fifty years since it was written, The Lion, the Witch And the Wardrobe has become one of the great classics of children's literature. Now younger children can share the magical experience, stepping into a world of enchantment that will forever lure them back.",http://books.google.com/books/content?id=FlSpprTpj-QC&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.19,48.0,narnia magical land full wonder excitement place meet aslan bravest lion beautiful wicked witch lot fabulous creature giant dwarf animal talk begin four child peter susan edmund lucy discover strange old wardrobe stepping inside find stranger still behind fur coat wondrous land tree mountain glistening snow white witch spread icy winter everywhere aslan defeat reverse wicked spell child must find lion late fail witch make prisoner forever fifty year since written lion witch wardrobe become one great classic childrens literature younger child share magical experience stepping world enchantment forever lure back,fiction,Childrens Books,0.4757985472679138,0.14404460787773132,0.23289838433265686,0.8563034534454346,0.9472780227661133,0.395693838596344,0.6260383129119873
9780060556525,0060556528,Gold,Isaac Asimov,Fiction,"Gold is the final and crowning achievement of the fifty-year career of science fiction's transcendent genius, the world-famous author who defined the field of science fiction for its practitioners, its millions of readers, and the world at large. The first section contains stories that range from the humorous to the profound, at the heart of which is the title story, ""Gold,"" a moving and revealing drama about a writer who gambles everything on a chance at immortality: a gamble Asimov himself made -- and won. The second section contains the grand master's ruminations on the SF genre itself. And the final section is comprised of Asimov's thoughts on the craft and writing of science fiction.",http://books.google.com/books/content?id=td_ulwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.99,416.0,gold final crowning achievement fiftyyear career science fiction transcendent genius worldfamous author defined field science fiction practitioner million reader world large first section contains story range humorous profound heart title story gold moving revealing drama writer gamble everything chance immortality gamble asimov made second section contains grand master rumination sf genre final section comprised asimov thought craft writing science fiction,fiction,Literature & Drama,0.014857225120067596,0.016638293862342834,0.005782932508736849,0.9520411491394043,0.9516226649284363,0.008745977655053139,0.15908408164978027
9780060564780,0060564784,The Kindness of Strangers,Katrina Kittle,Fiction,"A young widow raising two boys, Sarah Laden is struggling to keep her family together. But when a shocking revelation rips apart the family of her closest friend, Sarah finds herself welcoming yet another troubled young boy into her already tumultuous life. Jordan, a quiet, reclusive elementary school classmate of Sarah's son Danny, has survived a terrible ordeal. By agreeing to become Jordan's foster mother, Sarah will be forced to question the things she has long believed. And as the delicate threads that bind their family begin to unravel, all the Ladens will have to face difficult truths about themselves and one another—and discover the power of love necessary to forgive and to heal.",http://books.google.com/books/content?id=nDhTBtlsnggC&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.01,400.0,young widow raising two boy sarah laden struggling keep family together shocking revelation rip apart family closest friend sarah find welcoming yet another troubled young boy already tumultuous life jordan quiet reclusive elementary school classmate sarah son danny survived terrible ordeal agreeing become jordan foster mother sarah forced question thing long believed delicate thread bind family begin unravel ladens face difficult truth one anotherand discover power love necessary forgive heal,fiction,Literature & Drama,0.457427442073822,0.2810656428337097,0.9135497212409973,0.05175779014825821,0.5706261396408081,0.9582779407501221,0.1048370823264122
9780060566685,006056668X,Fluke,Christopher Moore,Fiction,"Just why do humpback whales sing? That's the question that has marine behavioral biologist Nate Quinn and his crew poking, charting, recording, and photographing very big, wet, gray marine mammals. Until the extraordinary day when a whale lifts its tail into the air to display a cryptic message spelled out in foot-high letters: Bite me. Trouble is, Nate's beginning to wonder if he hasn't spent just a little too much time in the sun. 'Cause no one else on his team saw a thing -- not his longtime partner, Clay Demodocus; not their saucy young research assistant; not even the spliff-puffing white-boy Rastaman Kona (né Preston Applebaum). But later, when a roll of film returns from the lab missing the crucial tail shot -- and his research facility is trashed -- Nate realizes something very fishy indeed is going on. By turns witty, irreverent, fascinating, puzzling, and surprising, Fluke is Christopher Moore at his outrageous best.",http://books.google.com/books/content?id=pIHvlgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.75,321.0,humpback whale sing thats question marine behavioral biologist nate quinn crew poking charting recording photographing big wet gray marine mammal extraordinary day whale lift tail air display cryptic message spelled foothigh letter bite trouble nates beginning wonder hasnt spent little much time sun cause one else team saw thing longtime partner clay demodocus saucy young research assistant even spliffpuffing whiteboy rastaman kona n preston applebaum later roll film return lab missing crucial tail shot research facility trashed nate realizes something fishy indeed going turn witty irreverent fascinating puzzling surprising fluke christopher moore outrageous best,fiction,Literature & Drama,0.13752250373363495,0.5712780356407166,0.36809608340263367,0.27843302488327026,0.8328007459640503,0.30763402581214905,0.491514652967453
9780060567231,0060567236,Lord of Light,Roger Zelazny,Fiction,"Earth is long since dead. On a colony planet, a band of men has gained control of technology, made themselves immortal, and now rules their world as the gods of the Hindu pantheon. Only one dares oppose them: he who was once Siddhartha and is now Mahasamatman. Binder of Demons. Lord of Light.",http://books.google.com/books/content?id=08b2Nzn-mRUC&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.1,296.0,earth long since dead colony planet band men gained control technology made immortal rule world god hindu pantheon one dare oppose siddhartha mahasamatman binder demon lord light,fiction,Literature & Drama,0.2329311966896057,0.26785358786582947,0.06982656568288803,0.05647384002804756,0.8779441714286804,0.3822574019432068,0.030751340091228485
9780060570583,006057058X,The Perennial Philosophy,Aldous Huxley,Philosophy,"The Perennial Philosophy is defined by its author as ""The metaphysic that recognizes a divine Reality substantial to the world of things and lives and minds."" With great wit and stunning intellect, Aldous Huxley examines the spiritual beliefs of various religious traditions and explains them in terms that are personally meaningful.",http://books.google.com/books/content?id=YdaFEb_LE9YC&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.23,336.0,perennial philosophy defined author metaphysic recognizes divine reality substantial world thing life mind great wit stunning intellect aldous huxley examines spiritual belief various religious tradition explains term personally meaningful,nonfiction,Academic & Humanities,0.017891258001327515,0.06338333338499069,0.03466823697090149,0.2901153564453125,0.8225618004798889,0.010925783775746822,0.15381745994091034
9780060572006,0060572000,A Crack in the Edge of the World,Simon Winchester,History,"Unleashed by ancient geologic forces, a magnitude 8.25 earthquake rocked San Francisco in the early hours of April 18, 1906. Less than a minute later, the city lay in ruins. Bestselling author Simon Winchester brings his inimitable storytelling abilities to this extraordinary event, exploring the legendary earthquake and fires that spread horror across San Francisco and northern California in 1906 as well as its startling impact on American history and, just as important, what science has recently revealed about the fascinating subterranean processes that produced it—and almost certainly will cause it to strike again.",http://books.google.com/books/content?id=St5QRRhkp1YC&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.78,419.0,unleashed ancient geologic force magnitude earthquake rocked san francisco early hour april less minute later city lay ruin bestselling author simon winchester brings inimitable storytelling ability extraordinary event exploring legendary earthquake fire spread horror across san francisco northern california well startling impact american history important science recently revealed fascinating subterranean process produced itand almost certainly cause strike,nonfiction,Biography & History,0.08013712614774704,0.16731350123882294,0.9768114686012268,0.0059281000867486,0.15891224145889282,0.5664209127426147,0.21088005602359772
9780060572969,0060572965,Dead Witch Walking,Kim Harrison,Fiction,"All the creatures of the night gather in ""the Hollows"" of Cincinnati, to hide, to prowl, to party ... and to feed. Vampires rule the darkness in a predator-eat-predator world rife with dangers beyond imagining -- and it’s Rachel Morgan's job to keep that world civilized. A bounty hunter and witch with serious sex appeal and an attitude, she'll bring 'em back alive, dead ... or undead.",http://books.google.com/books/content?id=KW1YBk2wPlIC&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.04,416.0,creature night gather hollow cincinnati hide prowl party feed vampire rule darkness predatoreatpredator world rife danger beyond imagining rachel morgan job keep world civilized bounty hunter witch serious sex appeal attitude shell bring em back alive dead undead,fiction,Literature & Drama,0.29654866456985474,0.1905064880847931,0.27700504660606384,0.02276240848004818,0.883121907711029,0.14752385020256042,0.029228175058960915
9780060572976,0060572973,"The Good, the Bad, and the Undead",Kim Harrison,Fiction,"It's a tough life for witch Rachel Morgan, sexy, independent bounty hunter, prowling the darkest shadows of downtown Cincinnati for criminal creatures of the night. She can handle the leather-clad vamps and even tangle with a cunning demon or two. But a serial killer who feeds on the experts in the most dangerous kind of black magic is definitely pressing the limits. Confronting an ancient, implacable evil is more than just child's play -- and this time, Rachel will be lucky to escape with her very soul.",http://books.google.com/books/content?id=-hBqywEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.26,453.0,tough life witch rachel morgan sexy independent bounty hunter prowling darkest shadow downtown cincinnati criminal creature night handle leatherclad vamp even tangle cunning demon two serial killer feed expert dangerous kind black magic definitely pressing limit confronting ancient implacable evil child play time rachel lucky escape soul,fiction,Literature & Drama,0.3340725004673004,0.34502875804901123,0.8450798988342285,0.01745421066880226,0.8702155351638794,0.03609481826424599,0.01922689564526081
9780060575816,0060575816,Sabriel (adult),Garth Nix,Fiction,"Sabriel, daughter of the necromancer Abhorsen, must journey into the mysterious and magical Old Kingdom to rescue her father from the Land of the Dead.",http://books.google.com/books/content?id=ugSPY6Gi_Y4C&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.17,311.0,sabriel daughter necromancer abhorsen must journey mysterious magical old kingdom rescue father land dead,fiction,Literature & Drama,0.007791227661073208,0.00943700224161148,0.7797873616218567,0.007326881401240826,0.10721643269062042,0.021821018308401108,0.06662005931138992
9780060577049,0060577045,Slouching Toward Nirvana,Charles Bukowski,Poetry,"in this place there are the dead, the deadly and the dying. there is the cross, the builders of the cross and the burners of the cross. the pattern of my life forms like a cheap shadow on the wall before me. my love what is left of it now must crawl to wherever it can crawl. the strongest know that death is final and the happiest are those gifted with the shortest journey.",http://books.google.com/books/content?id=L_7nlwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.99,288.0,place dead deadly dying cross builder cross burner cross pattern life form like cheap shadow wall love left must crawl wherever crawl strongest know death final happiest gifted shortest journey,fiction,Literature & Drama,0.7140103578567505,0.7534934282302856,0.782934844493866,0.9626775979995728,0.17104674875736237,0.38471919298171997,0.2238881140947342
9780060578114,0060578114,Cat Cross Their Graves,Shirley Rousseau Murphy,Fiction,"The beautiful, serene village of Molena Point, California is the type of place where people go to get away from the harsher realities of life––which is what attracted classic film star Patty Rose to buy the village inn, and settle down to enjoy her golden years. But as the town gathers to celebrate and honor the beautiful, aging actress with a festival of her old films, Patty is brutally murdered––to the horror and shock of this peaceful burg. A gentle tortoiseshell cat, Kit, has been enjoying a retreat to the animal–loving actress's inn, where she's spending time with her feline friends Dulcie, and the slick tomcat sleuth, Joe Grey. But her relaxation is cut short when she hears the gunshots that end Patty's life, and sees her dead body sprawled on the inn's front steps. She glimpses the killer racing into the parking garage, and soon follows his trail. Joe and Dulcie must now follow the naïve Kit's trail, and keep her from getting into serious trouble. To complicate matters, Joe discovers that Dulcie has been hiding a runaway child––one of the lucky humans that these special cats choose to talk to––who has now been kidnapped, likely by the same man who killed their famous friend. In the end, the little girl's abduction leads them to Patty's killer, and the feline friends are all united––but they all must mourn a departed friend as they stand beside the newly laid grave of Patty Rose.",http://books.google.com/books/content?id=L7LudFEjAdoC&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.3,385.0,beautiful serene village molena point california type place people go get away harsher reality lifewhich attracted classic film star patty rose buy village inn settle enjoy golden year town gather celebrate honor beautiful aging actress festival old film patty brutally murderedto horror shock peaceful burg gentle tortoiseshell cat kit enjoying retreat animalloving actress inn shes spending time feline friend dulcie slick tomcat sleuth joe grey relaxation cut short hears gunshot end patty life see dead body sprawled inn front step glimpse killer racing parking garage soon follows trail joe dulcie must follow nave kit trail keep getting serious trouble complicate matter joe discovers dulcie hiding runaway childone lucky human special cat choose talk towho kidnapped likely man killed famous friend end little girl abduction lead patty killer feline friend unitedbut must mourn departed friend stand beside newly laid grave patty rose,fiction,Literature & Drama,0.269643634557724,0.0840880498290062,0.8680034875869751,0.907945454120636,0.5001254081726074,0.9605435132980347,0.08323400467634201
9780060578121,0060578122,Cat Breaking Free,Shirley Rousseau Murphy,Fiction,"The fur starts flying when a gang from L.A. comes up to tranquil Molena Point, California, and begins breaking into the village's quaint shops. The fur of Joe Grey, Feline P.I., that is. After all, Molena Point has been his home since he was a kitten eating scraps from the garbage behind the local delicatessen, and he doesn't take well to marauding strangers. Joe even wonders whether the blonde who's moved into next to his human companion Clyde could be a part of the gang––she's been acting pretty suspicious lately. But when the strangers start trapping and caging feral cats––speaking cats like Joe and his girlfriend Dulcie––it proves too much for the intrepid four–footed detective. And when one of the gang is murdered, and a second mysterious death comes to light, he has no choice but to try to stop the crimes. Joe, Dulcie, and their tattercoat friend Kit, who used to be a stray herself, are deep into the investigation when they are able to release the three trapped cats. But as Kit leads them away to freedom, will she herself return to that wild life?",http://books.google.com/books/content?id=-yFbmAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.2,375.0,fur start flying gang la come tranquil molena point california begin breaking village quaint shop fur joe grey feline pi molena point home since kitten eating scrap garbage behind local delicatessen doesnt take well marauding stranger joe even wonder whether blonde who moved next human companion clyde could part gangshes acting pretty suspicious lately stranger start trapping caging feral catsspeaking cat like joe girlfriend dulcieit prof much intrepid fourfooted detective one gang murdered second mysterious death come light choice try stop crime joe dulcie tattercoat friend kit used stray deep investigation able release three trapped cat kit lead away freedom return wild life,fiction,Literature & Drama,0.36886346340179443,0.7752228379249573,0.5664576292037964,0.8906166553497314,0.792393147945404,0.5320234298706055,0.2617257237434387
9780060584023,0060584025,Metro Girl,Janet Evanovich,Fiction,"Alexandra (Barney) Barnaby roars onto the Miami Beach scene in hot pursuit of her missing baby brother, ""Wild"" Bill. Leave it to the maverick of the family to get Barney involved with high-speed car chases, a search for sunken treasure, and Sam Hooker, a NASCAR driver who’s good at revving a woman's engine. Engaged in a deadly race, Bill has ""borrowed"" Hooker's sixty-five-foot Hatteras and sailed off into the sunset...just when Hooker has plans for the boat. Hooker figures he'll attach himself to Barney and maybe run into scumbag Bill. And better yet, maybe he'll get lucky in love with Bill's sweetie pie sister. The pedal will have to go to metal if Barney and Hooker want to be the first to cross the finish line, save Bill, Hooker's boat...and maybe the world.",http://books.google.com/books/content?id=X0OYbJSjxqYC&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.62,374.0,alexandra barney barnaby roar onto miami beach scene hot pursuit missing baby brother wild bill leave maverick family get barney involved highspeed car chase search sunken treasure sam hooker nascar driver who good revving woman engine engaged deadly race bill borrowed hooker sixtyfivefoot hatteras sailed sunsetjust hooker plan boat hooker figure hell attach barney maybe run scumbag bill better yet maybe hell get lucky love bill sweetie pie sister pedal go metal barney hooker want first cross finish line save bill hooker boatand maybe world,fiction,Literature & Drama,0.21373748779296875,0.4655166268348694,0.6568486094474792,0.3493003845214844,0.8889879584312439,0.1712912917137146,0.15780097246170044
9780060584030,0060584033,Motor Mouth,Janet Evanovich,Fiction,"Alexandra ""Barney"" Barnaby returns to take on a whole new set of bad guys, Florida heat, colorful and dangerous characters, and high-stakes adventure, all the while romancing gorgeous race car driver Sam Hooker, in an action-packed sequel to Metro Girl. 1,000,000 first printing.",http://books.google.com/books/content?id=mG5p4QA2zOwC&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.67,312.0,alexandra barney barnaby return take whole new set bad guy florida heat colorful dangerous character highstakes adventure romancing gorgeous race car driver sam hooker actionpacked sequel metro girl first printing,fiction,Literature & Drama,0.028492476791143417,0.00818261131644249,0.0075675686821341515,0.4170823395252228,0.5346564054489136,0.017023466527462006,0.3681088984012604
9780060584757,0060584750,Mystic River,Dennis Lehane,Fiction,"When they were children, Sean Devine, Jimmy Marcus, and Dave Boyle were friends. But then a strange car pulled up to their street. One boy got into the car, two did not, and something terrible happened -- something that ended their friendship and changed all three boys forever. Twenty-five years later, Sean is a homicide detective. Jimmy is an ex-con who owns a corner store. And Dave is trying to hold his marriage together and keep his demons at bay -- demons that urge him to do terrible things. When Jimmy's daughter is found murdered, Sean is assigned to the case. His investigation brings him into conflict with Jimmy, who finds his old criminal impulses tempt him to solve the crime with brutal justice. And then there is Dave, who came home the night Jimmy's daughter died covered in someone else's blood. A tense and unnerving psychological thriller, Mystic River is also an epic novel of love and loyalty, faith and family, in which people irrevocably marked by the past find themselves on a collision course with the darkest truths of their own hidden selves.",http://books.google.com/books/content?id=2U-ivgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.18,416.0,child sean devine jimmy marcus dave boyle friend strange car pulled street one boy got car two something terrible happened something ended friendship changed three boy forever twentyfive year later sean homicide detective jimmy excon owns corner store dave trying hold marriage together keep demon bay demon urge terrible thing jimmy daughter found murdered sean assigned case investigation brings conflict jimmy find old criminal impulse tempt solve crime brutal justice dave came home night jimmy daughter died covered someone elses blood tense unnerving psychological thriller mystic river also epic novel love loyalty faith family people irrevocably marked past find collision course darkest truth hidden self,fiction,Literature & Drama,0.31937435269355774,0.355033814907074,0.9616835713386536,0.49792179465293884,0.742652416229248,0.7428559064865112,0.7464507818222046
9780060586546,0060586540,Great Short Works of Herman Melville,Herman Melville,Fiction,"Billy Budd, Sailor and Bartleby, the Scrivener are two of the most revered shorter works of fiction in history. Here, they are collected along with 19 other stories in a beautifully redesigned collection that represents the best short work of an American master.As Warner Berthoff writes in his introduction to this volume, ""It is hard to think of a major novelist or storyteller who is not also a first-rate entertainer . . . a master, according to choice, of high comedy, of one or another robust species of expressive humour, or of some special variety of the preposterous, the grotesque, the absurd. And Melville, certainly, is no exception. A kind of vigorous supervisory humour is his natural idiom as a writer, and one particular attraction of his shorter work is the fresh further display it offers of this prime element in his literary character.""",http://books.google.com/books/content?id=6WgbDCDIe-QC&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.02,512.0,billy budd sailor bartleby scrivener two revered shorter work fiction history collected along story beautifully redesigned collection represents best short work american masteras warner berthoff writes introduction volume hard think major novelist storyteller also firstrate entertainer master according choice high comedy one another robust specie expressive humour special variety preposterous grotesque absurd melville certainly exception kind vigorous supervisory humour natural idiom writer one particular attraction shorter work fresh display offer prime element literary character,fiction,Literature & Drama,0.02397245168685913,0.3266242742538452,0.042055416852235794,0.9157472848892212,0.9449245929718018,0.030455246567726135,0.5365241765975952
9780060587031,0060587032,The Day I Swapped My Dad for Two Goldfish,Neil Gaiman,Juvenile Fiction,"""I'll swap you my dad,"" I said. ""Oh-oh,"" said my little sister. What if you wanted your best friend's two goldfish so much that you'd swap anything for them, even your father? What if your mother came home and found out what you'd done?",http://books.google.com/books/content?id=6EqMPwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.03,64.0,ill swap dad said ohoh said little sister wanted best friend two goldfish much youd swap anything even father mother came home found youd done,fiction,Childrens Books,0.6462688446044922,0.04676727205514908,0.24707452952861786,0.016313226893544197,0.8509809970855713,0.04484042897820473,0.6419875621795654
9780060589288,0060589280,Eleven Minutes,Paulo Coelho,Fiction,"Eleven Minutes is the story of Maria, a young girl from a Brazilian village, whose first innocent brushes with love leave her heartbroken. At a tender age, she becomes convinced that she will never find true love, instead believing that ""love is a terrible thing that will make you suffer. . . ."" A chance meeting in Rio takes her to Geneva, where she dreams of finding fame and fortune. Maria's despairing view of love is put to the test when she meets a handsome young painter. In this odyssey of self-discovery, Maria has to choose between pursuing a path of darkness -- sexual pleasure for its own sake -- or risking everything to find her own ""inner light"" and the possibility of sacred sex, sex in the context of love. This P.S. edition features an extra 16 pages of insights into the book, including author interviews, recommended reading, and more.",http://books.google.com/books/content?id=Qp0EZu3GCYsC&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.69,273.0,eleven minute story maria young girl brazilian village whose first innocent brush love leave heartbroken tender age becomes convinced never find true love instead believing love terrible thing make suffer chance meeting rio take geneva dream finding fame fortune maria despairing view love put test meet handsome young painter odyssey selfdiscovery maria choose pursuing path darkness sexual pleasure sake risking everything find inner light possibility sacred sex sex context love p edition feature extra page insight book including author interview recommended reading,fiction,Literature & Drama,0.05883369967341423,0.0793883353471756,0.9069869518280029,0.770919919013977,0.8381621241569519,0.9886975288391113,0.12416419386863708
9780060590154,0060590157,Ulysses S. Grant,Michael Korda,Biography & Autobiography,"One of the first two volumes in Harper's Eminent Lives series, Korda brings his acclaimed storytelling talents to the life of Ulysses S. Grant – a man who managed to end the Civil War on a note of grace, serve two terms as president, write one of the most successful military memoirs in American literature, and is today remembered as a brilliant general but a failed president. Ulysses S. Grant was the first officer since George Washington to become a four–star general in the United States Army, and the only president between Andrew Jackson and Woodrow Wilson to serve eight consecutive years in the White House. In this succinct and vivid biography, Michael Korda considers Grant's character and reconciles the conflicting evaluations of his leadership abilities. Grant's life played out as a true Horatio Alger story. Despite his humble background as the son of a tanner in Ohio, his lack of early success in the army, and assorted failed business ventures, his unwavering determination propelled him through the ranks of military leadership and into the presidency. But while the general's tenacity and steadfastness contributed to his success on the battlefield, it both aided and crippled his effectiveness in the White House. Assessing Grant both within the context of his time and in contrast to more recent American leaders, Korda casts a benevolent eye on Grant's presidency while at the same time conceding his weaknesses. He suggests that though the general's second term ended in financial and political scandals, the fact remains that for eight years Grant exerted a calming influence on a country that had only just emerged from a horrendous civil war. Ulysses S. Grant is an even–handed and stirring portrait of a man who guided America through a pivotal juncture in its history.",http://books.google.com/books/content?id=rvaqxQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.88,176.0,one first two volume harper eminent life series korda brings acclaimed storytelling talent life ulysses grant man managed end civil war note grace serve two term president write one successful military memoir american literature today remembered brilliant general failed president ulysses grant first officer since george washington become fourstar general united state army president andrew jackson woodrow wilson serve eight consecutive year white house succinct vivid biography michael korda considers grant character reconciles conflicting evaluation leadership ability grant life played true horatio alger story despite humble background son tanner ohio lack early success army assorted failed business venture unwavering determination propelled rank military leadership presidency general tenacity steadfastness contributed success battlefield aided crippled effectiveness white house assessing grant within context time contrast recent american leader korda cast benevolent eye grant presidency time conceding weakness suggests though general second term ended financial political scandal fact remains eight year grant exerted calming influence country emerged horrendous civil war ulysses grant evenhanded stirring portrait man guided america pivotal juncture history,nonfiction,Biography & History,0.05683796480298042,0.26800021529197693,0.14465922117233276,0.7415161728858948,0.8195868134498596,0.36283808946609497,0.12332233786582947
9780060590277,0060590270,A Dirty Job,Christopher Moore,Fiction,"Charlie Asher is a pretty normal guy. A little hapless, somewhat neurotic, sort of a hypochondriac. He's what's known as a Beta Male: the kind of fellow who makes his way through life by being careful and constant -- you know, the one who's always there to pick up the pieces when the girl gets dumped by the bigger/taller/stronger Alpha Male. But Charlie's been lucky. He owns a building in the heart of San Francisco, and runs a secondhand store with the help of a couple of loyal, if marginally insane, employees. He's married to a bright and pretty woman who actually loves him for his normalcy. And she, Rachel, is about to have their first child. Yes, Charlie's doing okay for a Beta. That is, until the day his daughter, Sophie, is born. Just as Charlie -- exhausted from the birth -- turns to go home, he sees a strange man in mint-green golf wear at Rachel's hospital bedside, a man who claims that no one should be able to see him. But see him Charlie does, and from here on out, things get really weird. . . . People start dropping dead around him, giant ravens perch on his building, and it seems that everywhere he goes, a dark presence whispers to him from under the streets. Strange names start appearing on his nightstand notepad, and before he knows it, those people end up dead, too. Yup, it seems that Charlie Asher has been recruited for a new job, an unpleasant but utterly necessary one: Death. It's a dirty job. But hey, somebody's gotta do it. Christopher Moore, the man whose Lamb served up Jesus' ""missing years"" (with the funny parts left in), and whose Fluke found the deep humor in whale researchers' lives, now shines his comic light on the undiscovered country we all eventually explore -- death and dying -- and the results are hilarious, heartwarming, and a hell of a lot of fun.",http://books.google.com/books/content?id=W8EPgwEP_hoC&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.07,387.0,charlie asher pretty normal guy little hapless somewhat neurotic sort hypochondriac he whats known beta male kind fellow make way life careful constant know one who always pick piece girl get dumped biggertallerstronger alpha male charlies lucky owns building heart san francisco run secondhand store help couple loyal marginally insane employee he married bright pretty woman actually love normalcy rachel first child yes charlies okay beta day daughter sophie born charlie exhausted birth turn go home see strange man mintgreen golf wear rachel hospital bedside man claim one able see see charlie thing get really weird people start dropping dead around giant raven perch building seems everywhere go dark presence whisper street strange name start appearing nightstand notepad know people end dead yup seems charlie asher recruited new job unpleasant utterly necessary one death dirty job hey somebody got ta christopher moore man whose lamb served jesus missing year funny part left whose fluke found deep humor whale researcher life shine comic light undiscovered country eventually explore death dying result hilarious heartwarming hell lot fun,fiction,Literature & Drama,0.13693945109844208,0.9635966420173645,0.8187477588653564,0.9467790126800537,0.9055405259132385,0.7659292221069336,0.7913312315940857
9780060593087,0060593083,Quicksilver,Neal Stephenson,Fiction,"Quicksilver is the story of Daniel Waterhouse, fearless thinker and conflicted Puritan, pursuing knowledge in the company of the greatest minds of Baroque-era Europe, in a chaotic world where reason wars with the bloody ambitions of the mighty, and where catastrophe, natural or otherwise, can alter the political landscape overnight. It is a chronicle of the breathtaking exploits of ""Half-Cocked Jack"" Shaftoe -- London street urchin turned swashbuckling adventurer and legendary King of the Vagabonds -- risking life and limb for fortune and love while slowly maddening from the pox. And it is the tale of Eliza, rescued by Jack from a Turkish harem to become spy, confidante, and pawn of royals in order to reinvent Europe through the newborn power of finance. A gloriously rich, entertaining, and endlessly inventive novel that brings a remarkable age and its momentous events to vivid life, Quicksilver is an extraordinary achievement from one of the most original and important literary talents of our time. And it's just the beginning ...",http://books.google.com/books/content?id=Qf1AlwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.93,927.0,quicksilver story daniel waterhouse fearless thinker conflicted puritan pursuing knowledge company greatest mind baroqueera europe chaotic world reason war bloody ambition mighty catastrophe natural otherwise alter political landscape overnight chronicle breathtaking exploit halfcocked jack shaftoe london street urchin turned swashbuckling adventurer legendary king vagabond risking life limb fortune love slowly maddening pox tale eliza rescued jack turkish harem become spy confidante pawn royal order reinvent europe newborn power finance gloriously rich entertaining endlessly inventive novel brings remarkable age momentous event vivid life quicksilver extraordinary achievement one original important literary talent time beginning,fiction,Literature & Drama,0.5212734341621399,0.012163590639829636,0.35304051637649536,0.9429141283035278,0.9307796955108643,0.7329947352409363,0.06679791957139969
9780060593247,0060593245,Every Book Its Reader,Nicholas A. Basbanes,Literary Criticism,"Inspired by a landmark exhibition mounted by the British Museum in 1963 to celebrate five eventful centuries of the printed word, Nicholas A. Basbanes offers a lively consideration of writings that have ""made things happen"" in the world, works that have both nudged the course of history and fired the imagination of countless influential people. In his fifth work to examine a specific aspect of book culture, Basbanes also asks what we can know about such figures as John Milton, Edward Gibbon, John Locke, Isaac Newton, Samuel Taylor Coleridge, John Adams, Frederick Douglass, Abraham Lincoln, Henry James, Thomas Edison, Helen Keller––even the notorious Marquis de Sade and Adolf Hitler––by knowing what they have read. He shows how books that many of these people have consulted, in some cases annotated with their marginal notes, can offer tantalizing clues to the evolution of their character and the development of their thought.",http://books.google.com/books/content?id=o4K_KMO1DWUC&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.96,400.0,inspired landmark exhibition mounted british museum celebrate five eventful century printed word nicholas basbanes offer lively consideration writing made thing happen world work nudged course history fired imagination countless influential people fifth work examine specific aspect book culture basbanes also asks know figure john milton edward gibbon john locke isaac newton samuel taylor coleridge john adam frederick douglas abraham lincoln henry james thomas edison helen kellereven notorious marquis de sade adolf hitlerby knowing read show book many people consulted case annotated marginal note offer tantalizing clue evolution character development thought,nonfiction,Academic & Humanities,0.027727078646421432,0.11474069952964783,0.0773346945643425,0.8482210636138916,0.8547884225845337,0.008573474362492561,0.05342565104365349
